"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.549999417E0,-2.766496650E0,5.506404256E0,-4.878136137E-1,6.181581810E0
2.560024417E0,-3.192802233E0,4.235306112E0,-4.158177245E0,6.739602508E0
2.570050417E0,-4.286002934E0,-1.016421497E-1,-1.603754896E1,1.660069664E1
2.580076417E0,-2.531435950E0,-1.227409971E1,-3.738210570E1,3.942693899E1
2.590102417E0,1.416447295E1,-3.058137991E1,-2.469081300E1,4.177905382E1
2.600127417E0,2.434404037E1,-3.154519284E1,2.280985027E1,4.591318723E1
2.610153417E0,9.530127116E0,-6.469179888E0,2.950032329E1,3.166927037E1
2.620179417E0,-7.305846866E0,3.611856099E0,1.028775728E1,1.312474201E1
2.630205417E0,-1.559289160E1,7.748548919E0,-6.415062153E0,1.855616613E1
2.640230417E0,-1.338672544E1,1.252336768E1,-7.121326282E0,1.966602258E1
2.650256417E0,-4.354002543E0,1.216719974E1,8.312662557E0,1.536549532E1
2.660282417E0,-1.759271946E0,7.980822544E0,9.015783223E0,1.216852141E1
2.670307417E0,-3.638926076E0,2.983357599E0,4.963649912E0,6.839592532E0
2.680333417E0,-2.986523574E0,-2.154190260E-1,2.314049920E0,3.784250976E0
2.690359417E0,-2.414733711E0,-3.468213984E0,1.835465552E0,4.607426714E0
2.700385417E0,-2.604448962E0,-6.551207553E0,4.293455795E0,8.254407154E0
2.710410417E0,-1.760982842E0,-8.560103860E0,5.134857556E0,1.013623208E1
2.720436417E0,-1.662918895E-1,-8.891422302E0,4.620133009E0,1.002151049E1
2.730462417E0,2.097204466E0,-8.260149883E0,3.744432066E0,9.308550594E0
2.740488417E0,3.680006274E0,-6.713588240E0,1.667330474E0,7.835477276E0
2.750513417E0,2.015612711E0,-4.142781526E0,1.045970109E0,4.724339831E0
2.760539417E0,-5.022524357E-2,-1.372463136E0,2.165773594E0,2.564518063E0
2.770565417E0,-5.863827592E-1,1.040582777E0,1.650697192E0,2.037512816E0
2.780590417E0,1.190995967E-1,2.359405310E0,-8.084405677E-1,2.496908946E0
2.790616417E0,1.054446233E0,2.223448191E0,-9.334587161E-1,2.631904992E0
2.800642417E0,1.266645197E0,1.511161430E0,6.145305245E-1,2.065344206E0
2.810668417E0,1.679392841E0,1.206026820E0,1.622494755E0,2.628183828E0
2.820693417E0,2.025168231E0,1.154231014E0,1.516671846E0,2.780979879E0
2.830719417E0,1.918457422E0,1.271379980E0,7.832986367E-1,2.431140203E0
2.840745417E0,1.797412165E0,1.301427067E0,1.274938595E-1,2.222759003E0
2.850771417E0,1.967391601E0,1.431681982E0,-5.489958085E-2,2.433794768E0
2.860796417E0,1.988592435E0,1.615439504E0,-1.025122519E-1,2.564108700E0
2.870822417E0,1.409391519E0,1.933046810E0,-3.613976884E-1,2.419434378E0
2.880848417E0,3.237538987E-1,2.099647433E0,-7.755185509E-1,2.261584611E0
2.890873417E0,-4.104318541E-1,1.793087856E0,-1.130774909E0,2.159229089E0
2.900899417E0,-8.060613357E-1,1.311219984E0,-8.356051236E-1,1.751361940E0
2.910925417E0,-7.650388786E-1,6.539572763E-1,-5.650416646E-1,1.154216915E0
2.920951417E0,-4.961574443E-1,3.117209136E-1,-1.017268174E0,1.173957697E0
2.930976417E0,-3.591707763E-1,2.442738658E-1,-1.694560518E0,1.749345226E0
2.941002417E0,9.121481001E-2,1.028735733E-1,-1.951522257E0,1.956359434E0
2.951028417E0,1.142740943E0,3.157262564E-2,-1.920335548E0,2.234847268E0
2.961053417E0,2.096160153E0,3.615204799E-1,-2.097041329E0,2.986999628E0
2.971079417E0,2.649237172E0,8.514376295E-1,-1.772850058E0,3.299454646E0
2.981105417E0,2.824146103E0,1.193930685E0,-1.079369185E0,3.250586029E0
2.991131417E0,2.833066615E0,1.512999794E0,-5.506264508E-1,3.258623070E0
3.001156417E0,2.848102146E0,1.601488048E0,-8.048983245E-1,3.365161380E0
3.011182417E0,2.770958076E0,1.656651850E0,-1.292249277E0,3.477443343E0
3.021208417E0,2.649453811E0,1.428456658E0,-1.685319140E0,3.449694845E0
3.031234417E0,2.493576982E0,9.692660415E-1,-1.933836184E0,3.301079401E0
3.041259417E0,2.471985554E0,3.614362800E-1,-2.356159521E0,3.434069954E0
