"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.633539958E0,6.660298763E-1,2.303715259E0,1.251336602E0,2.704910919E0
1.643567958E0,1.180987654E0,1.121196000E0,3.231547053E-1,1.660193143E0
1.653594958E0,1.089513154E0,5.811243582E-1,-5.285520422E-1,1.343172250E0
1.663621958E0,1.029288076E0,4.875882035E-1,-3.828685181E-1,1.201567518E0
1.673649958E0,1.043436510E0,2.107348216E-1,3.647855651E-1,1.125272156E0
1.683676958E0,9.415956283E-1,2.228590232E-1,8.005751856E-1,1.255861895E0
1.693703958E0,1.336514892E0,3.368107313E-1,6.302738602E-1,1.515572059E0
1.703731958E0,1.627853582E0,3.478087592E-1,4.261465386E-2,1.665140903E0
1.713758958E0,2.194944038E0,7.758606130E-1,-4.093997475E-1,2.363757004E0
1.723785958E0,2.342413301E0,1.339830995E0,-1.047306490E0,2.894632628E0
1.733813958E0,1.835796212E0,1.479178914E0,-2.019632964E0,3.104357470E0
1.743840958E0,1.357801242E0,1.279165547E0,-2.228343480E0,2.906097620E0
1.753867958E0,1.452962923E0,1.430551715E0,-2.736589311E0,3.412696958E0
1.763895958E0,1.343405982E0,1.601634813E0,-2.207989322E0,3.040590494E0
1.773922958E0,5.907963838E-1,1.366696027E0,-2.289643350E0,2.731183821E0
1.783949958E0,9.399973650E-1,1.434612606E0,-3.564602995E0,3.955768306E0
1.793976958E0,1.364059664E0,1.432939133E0,-4.175212523E0,4.620213516E0
1.804004958E0,1.639109618E0,1.039220960E0,-3.285109595E0,3.815574085E0
1.814031958E0,3.026352761E0,1.220013360E0,-1.772217389E0,3.713219372E0
1.824058958E0,3.938314919E0,1.620611367E0,-9.217376069E-1,4.357327831E0
1.834086958E0,3.715776908E0,2.174405254E0,-3.305607156E-1,4.317905352E0
1.844113958E0,3.086776718E0,2.483281497E0,9.475003660E-2,3.962808987E0
1.854140958E0,2.276096228E0,2.020205407E0,-1.855497674E-1,3.048978950E0
1.864168958E0,1.703513483E0,1.401424395E0,-4.990727198E-1,2.261641461E0
1.874195958E0,1.129837015E0,7.774908167E-1,-9.717904307E-1,1.680892707E0
1.884222958E0,2.424876876E-1,2.486136693E-1,-2.066698957E0,2.095674978E0
1.894250958E0,-8.515606403E-1,-3.473152542E-1,-3.302787482E0,3.428438210E0
1.904277958E0,-1.362443201E0,-1.228542109E0,-3.606696516E0,4.046458568E0
1.914304958E0,-1.188455206E0,-2.029590772E0,-3.693358684E0,4.378648518E0
1.924332958E0,-7.921629426E-1,-2.638263702E0,-4.028230186E0,4.880020074E0
1.934359958E0,-6.018417741E-1,-3.033409181E0,-5.265903014E0,6.106842010E0
1.944386958E0,-6.067146975E-1,-3.173452334E0,-8.643813769E0,9.227915198E0
1.954414958E0,7.333859999E-1,-3.572168707E0,-1.263614293E1,1.315181936E1
1.964441958E0,2.858856345E0,-5.965815897E0,-1.024117602E1,1.219203450E1
1.974468958E0,5.382545026E0,-8.038212381E0,-2.549389533E0,1.000420093E1
1.984496958E0,8.916495747E0,-6.924114316E0,8.458237177E-1,1.132089543E1
1.994523958E0,1.009282748E1,-7.669849489E0,-1.690765821E0,1.278868433E1
2.004550958E0,6.554037021E0,-9.380243098E0,-3.971093826E0,1.211255332E1
2.014578958E0,2.743777294E0,-9.200508460E0,-5.247796526E0,1.094152814E1
2.024605958E0,-1.779167390E0,-7.419588659E0,-1.122646694E1,1.357384590E1
2.034632958E0,-4.355517849E0,-4.408556188E0,-1.151069659E1,1.307295067E1
2.044660958E0,-4.957985129E0,-3.939712989E0,-5.294308788E0,8.254251057E0
2.054687958E0,-5.974277403E0,-7.390619799E0,-1.876943361E0,9.686907034E0
2.064714958E0,-3.834466031E0,-9.141075606E0,-2.917753302E-2,9.912781865E0
2.074742958E0,-1.451257144E0,-8.160462458E0,2.319120333E0,8.606835303E0
2.084769958E0,-8.726355404E-2,-8.174729079E0,3.779627334E0,9.006630515E0
2.094796958E0,8.578796531E-1,-8.607143540E0,4.492599388E0,9.746913701E0
2.104824958E0,1.900577514E0,-6.975662200E0,6.143399929E0,9.487540287E0
2.114851958E0,8.293985966E-1,-4.293705178E0,6.049425234E0,7.464539627E0
2.124878958E0,-2.455513947E0,-3.842474962E0,1.077930990E0,4.685733432E0
2.134906958E0,-4.018078835E0,-3.111850748E0,-2.294479289E0,5.576128389E0
2.144934083E0,-1.977333037E0,-1.300360535E0,-1.664390347E0,2.893264365E0
2.154961083E0,-9.293140635E-1,-1.637371241E0,2.488173863E0,3.120195247E0
2.164989083E0,-3.045872228E0,-5.874890524E-1,5.472413222E0,6.290452090E0
2.175016083E0,-8.716874143E-1,7.694409549E-1,4.232298597E0,4.389103524E0
2.185043083E0,2.015935770E-1,1.241819966E0,3.469957623E0,3.690983975E0
2.195071083E0,1.271382026E0,8.219162071E-1,3.908568672E0,4.191523299E0
2.205098083E0,1.971730235E0,6.023515052E-1,4.404633876E0,4.863265059E0
2.215125083E0,2.197179136E0,7.469432080E-1,4.559645317E0,5.116237458E0
2.225153083E0,2.340800055E0,-2.625148398E-1,5.528147128E0,6.009048976E0
2.235180083E0,3.397102486E0,-1.403067462E0,5.972302798E0,7.012653158E0
2.245207083E0,4.210384694E0,-1.766362572E0,5.866438374E0,7.433873499E0
2.255234083E0,4.032435211E0,-9.817668039E-1,7.905211614E0,8.928424858E0
2.265262083E0,2.302942695E0,2.780900681E-1,8.538453375E0,8.847941296E0
2.275289083E0,8.857333034E-1,1.597972117E0,6.937699737E0,7.174239751E0
