"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.383674250E0,8.350658934E0,-4.288922741E0,-1.443889214E0,9.498061853E0
1.393701250E0,8.345126883E0,-5.185175185E0,-1.228195222E-1,9.825592554E0
1.403728250E0,9.231823808E0,-4.261565081E0,-1.554547916E0,1.028611331E1
1.413755250E0,1.117039916E1,-1.922037672E0,-4.695670849E0,1.226871513E1
1.423782250E0,1.354541186E1,8.959913662E-1,-7.252368232E0,1.539083584E1
1.433808250E0,1.503584491E1,3.937050167E0,-8.577516868E0,1.775248692E1
1.443835250E0,1.432148005E1,5.901774268E0,-8.378867072E0,1.761082462E1
1.453862250E0,1.280366332E1,5.906126350E0,-6.962936904E0,1.572573093E1
1.463889250E0,1.207081190E1,4.404267256E0,-5.505644703E0,1.397906268E1
1.473915250E0,1.143497631E1,3.224169036E0,-4.700823416E0,1.277699848E1
1.483942250E0,1.089768034E1,3.093100482E0,-5.000756342E0,1.238282163E1
1.493969250E0,1.050082397E1,3.641964289E0,-5.763325065E0,1.251986916E1
1.503996250E0,9.292895637E0,4.408207694E0,-6.330214376E0,1.207732663E1
1.514023250E0,8.242609990E0,4.772181666E0,-6.590045929E0,1.158201376E1
1.524049250E0,7.060050386E0,4.773794036E0,-6.170210583E0,1.052164054E1
1.534076250E0,5.752690734E0,4.542537241E0,-6.367562297E0,9.709477065E0
1.544103250E0,3.860030642E0,4.138380327E0,-6.423036001E0,8.560456750E0
1.554130250E0,2.496767516E0,3.414300024E0,-5.835048766E0,7.206877742E0
1.564157250E0,1.600589916E0,2.655989244E0,-5.781860154E0,6.560950677E0
1.574183250E0,5.837123358E-1,2.149121894E0,-5.604172041E0,6.030438563E0
1.584210250E0,7.470110357E-2,1.633609435E0,-4.960081356E0,5.222706875E0
1.594237250E0,-7.024768871E-1,1.090470344E0,-3.639608154E0,3.863851299E0
1.604264250E0,-1.715238027E0,4.169076455E-1,-1.816172079E0,2.532653647E0
1.614290250E0,-1.879318500E0,-2.036079428E-1,-7.777907789E-2,1.891915379E0
1.624317250E0,-1.854273705E0,-8.423756146E-1,1.593287913E0,2.585825598E0
1.634344250E0,-1.911092269E0,-1.304605029E0,2.021102954E0,3.072315917E0
1.644371250E0,-2.669307155E0,-1.138059662E0,1.376481927E0,3.211710289E0
