"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.683548458E0,-4.577465292E0,3.182099782E0,1.280842967E0,5.720096697E0
1.693574458E0,-4.722172769E0,2.818630425E0,9.844324033E-1,5.586832760E0
1.703599458E0,-5.076494742E0,2.381428263E0,8.196835940E-1,5.666911031E0
1.713625458E0,-5.393833076E0,1.905440351E0,8.177214146E-1,5.778650923E0
1.723650458E0,-5.742338238E0,1.360013244E0,1.222501935E0,6.026491139E0
1.733676250E0,-6.125296365E0,5.600521624E-1,1.132357750E0,6.254210426E0
1.743701250E0,-6.033926604E0,-8.435128981E-1,-4.042880677E0,7.311953804E0
1.753727250E0,-6.862777609E-1,-4.639955655E0,-3.529867260E1,3.560893782E1
1.763752250E0,2.609543582E1,-1.837859753E1,-1.607313746E1,3.573640113E1
1.773778250E0,2.670230430E1,-3.425716654E1,3.893538579E1,5.833121618E1
1.783803250E0,2.004389741E1,-4.719819148E1,1.382981458E1,5.311017674E1
1.793828250E0,2.270401625E0,-3.633633820E1,-5.247215313E0,3.678338573E1
1.803854250E0,-5.178827448E0,-1.310530363E1,-1.123851805E1,1.802424825E1
1.813879250E0,-1.070937135E0,-2.268232600E0,1.039921223E1,1.069744831E1
1.823905250E0,-2.024836694E0,2.086673630E0,3.438937560E0,4.503383397E0
1.833930250E0,-3.585112104E0,6.090047010E0,1.176919234E0,7.164275279E0
1.843956250E0,-4.639511851E0,8.746863928E0,-6.243966776E-1,9.920814987E0
1.853981250E0,-6.258374900E0,1.032355627E1,-5.976953089E0,1.347097022E1
1.864007250E0,-6.504622786E0,1.029770456E1,-5.194015591E0,1.324124748E1
1.874032250E0,-4.008790533E0,9.009626105E0,-7.700783014E-3,9.861228290E0
1.884058250E0,-2.215474050E0,7.712607254E0,4.613381521E-1,8.037752721E0
1.894083250E0,-1.754205626E-1,5.449934771E0,8.682776105E-1,5.521455188E0
1.904109250E0,1.908906873E0,1.260653263E0,1.623894578E0,2.805388689E0
1.914134250E0,3.355916745E0,-2.826386172E0,2.386799954E0,4.994742237E0
1.924160250E0,3.547680860E0,-4.836755392E0,1.751242842E0,6.248767375E0
1.934185250E0,1.429887764E0,-3.456081596E0,-6.711177579E-1,3.799931323E0
1.944211250E0,-2.764653608E0,-7.524559629E-1,-2.217537825E0,3.623116552E0
1.954236250E0,-1.903108189E0,4.769573808E-1,-1.165197467E0,2.281883928E0
1.964262250E0,-7.261417383E-1,1.414567766E0,-1.687793097E0,2.318820676E0
1.974287250E0,1.486620958E-1,1.551195561E0,-1.666550601E0,2.281600095E0
1.984313250E0,1.381582599E0,6.499665517E-1,-1.298617626E0,2.004403836E0
1.994338250E0,2.347987598E0,-3.170062119E-1,-5.358669821E-1,2.429134027E0
2.004364250E0,2.581548634E0,-2.812083882E-1,2.467184405E-1,2.608513273E0
2.014389250E0,2.170792698E0,5.657742476E-1,8.210349586E-1,2.388836504E0
2.024415250E0,1.958877178E0,1.518167564E0,1.325299640E0,2.810418418E0
2.034440250E0,2.027646866E0,2.567506546E0,1.608355603E0,3.645579435E0
2.044466250E0,2.789086783E0,2.991163048E0,2.025628699E0,4.563905464E0
2.054491250E0,4.001960400E0,2.745411590E0,2.987560578E0,5.698990266E0
2.064517250E0,4.468273509E0,2.185661144E0,4.242630334E0,6.537774464E0
2.074542250E0,4.318406741E0,1.179722536E0,4.811675515E0,6.572107980E0
2.084568250E0,4.322457692E0,2.581124711E-1,3.964045592E0,5.870597925E0
2.094593250E0,3.885597593E0,-1.532373959E-1,-3.506740703E0,5.236275462E0
2.104619250E0,2.888323680E0,1.484222138E-1,-7.888664578E0,8.402111143E0
2.114644250E0,2.216695388E0,6.663130277E-1,-3.213789936E0,3.960575368E0
2.124670250E0,1.775780683E0,1.584121233E0,5.852856754E-1,2.450591038E0
2.134695250E0,1.399137841E0,2.336787111E0,2.080138636E0,3.427117950E0
2.144721250E0,1.344515930E0,2.330680863E0,-7.170908332E-2,2.691642355E0
2.154746250E0,1.972732740E0,2.120615548E0,-1.156239533E0,3.118585356E0
2.164772250E0,2.186933352E0,1.380104862E0,-7.927776311E-1,2.704785257E0
2.174797250E0,2.237856607E0,2.361222625E-1,-2.749606383E-1,2.267015498E0
2.184823250E0,2.315818264E0,-7.163967687E-1,-5.429837014E-1,2.484163816E0
2.194848250E0,2.593156527E0,-1.147982680E0,-1.091865782E0,3.038831336E0
2.204873250E0,2.814167537E0,-9.565442544E-1,-9.825865835E-1,3.130493928E0
2.214899250E0,2.911823933E0,-5.526191819E-1,-4.830133420E-1,3.002900009E0
2.224924250E0,2.816601733E0,-2.532049030E-1,-3.296984705E-1,2.847114175E0
2.234950250E0,2.842618042E0,-2.896874356E-1,-5.487122186E-1,2.909550007E0
2.244975250E0,3.324262843E0,-7.709109449E-1,-9.263441165E-1,3.535978020E0
2.255001250E0,4.069044921E0,-1.274343933E0,-9.205891407E-1,4.362174159E0
2.265026250E0,4.675549995E0,-1.802196649E0,-4.800600596E-1,5.033799577E0
2.275052250E0,4.804100447E0,-2.486926067E0,-1.997888339E-1,5.413325959E0
2.285077250E0,4.944885612E0,-2.833544918E0,-5.406329745E-1,5.724784234E0
2.295103250E0,5.142818540E0,-2.700380428E0,-1.263385228E0,5.944474680E0
2.305128250E0,5.484703485E0,-2.220293618E0,-2.185834953E0,6.307895886E0
2.315154250E0,6.014773464E0,-1.405461313E0,-2.804319949E0,6.783585461E0
2.325179250E0,6.536250960E0,-4.095565259E-1,-2.935240277E0,7.176764497E0
2.335205250E0,7.889232928E0,3.233644742E-1,-1.582305818E0,8.052841267E0
2.345230250E0,9.968975269E0,6.401864988E-1,1.657452187E0,1.012607794E1
2.355256250E0,1.077903449E1,9.830034900E-1,5.095925624E0,1.196337488E1
2.365281250E0,1.222355637E1,-5.042054057E-2,6.113233559E0,1.366709542E1
2.375307250E0,1.446211143E1,-1.802422936E0,6.596632817E0,1.599740479E1
2.385332250E0,1.472658801E1,-2.184318624E0,2.271167902E0,1.505994176E1
2.395358250E0,1.632874147E1,-3.142400111E0,-1.784348842E1,2.439041934E1
2.405383250E0,1.304634382E1,-5.181986114E0,-4.386888161E0,1.470730617E1
2.415409250E0,8.535139173E0,-5.143588033E0,1.239264148E0,1.004195570E1
2.425434250E0,4.670541270E0,-4.659836773E0,1.140552038E0,6.695438257E0
2.435460250E0,1.759263175E0,-4.871233499E0,2.961697174E0,5.966202550E0
2.445485250E0,4.922674379E-1,-5.738953870E0,3.848830301E0,6.927583521E0
2.455511250E0,-1.043526265E-1,-7.371623949E0,3.113801379E0,8.002967459E0
2.465536250E0,-6.916148070E-1,-1.025570869E1,2.339665695E0,1.054191289E1
2.475562250E0,-1.490080171E0,-1.303360507E1,2.345915199E0,1.332660940E1
2.485587250E0,-3.010929560E0,-1.427887022E1,1.919004722E0,1.471850572E1
2.495613250E0,-4.887929639E0,-1.323661806E1,1.468239359E0,1.418645976E1
2.505638250E0,-5.613153949E0,-1.019303239E1,7.109282333E-2,1.163660005E1
2.515664250E0,-5.178291843E0,-6.706278051E0,2.464332791E-1,8.476414399E0
2.525689250E0,-4.725142570E0,-4.246834483E0,3.755012895E0,7.379884638E0
2.535715250E0,-3.970701770E0,-2.129274105E0,4.868995185E0,6.633806967E0
2.545740250E0,-3.737694027E0,-2.521377861E-1,2.978478098E0,4.785944200E0
2.555766250E0,-2.890959313E0,1.093155093E0,2.985237479E-1,3.105116783E0
2.565791250E0,-2.354946223E0,1.707001639E0,-2.549140807E-1,2.919693049E0
2.575817250E0,-2.631805453E0,1.853100754E0,4.073719696E-1,3.244431270E0
2.585842250E0,-3.233313205E0,1.955815283E0,1.060462725E0,3.924806861E0
2.595868250E0,-3.861635118E0,2.034653876E0,3.991929940E-1,4.383080792E0
2.605893250E0,-4.429000393E0,1.579610690E0,9.114335704E-1,4.789773019E0
2.615919250E0,-4.150582881E0,7.835853696E-1,1.913344617E0,4.637049914E0
2.625944250E0,-2.894908522E0,1.564200354E-1,2.780194337E0,4.016770237E0
2.635970250E0,-2.472936019E0,-1.492794156E-3,3.225500740E0,4.064390459E0
2.645995250E0,-4.463228824E0,-3.298893821E-1,3.118355191E0,5.454665676E0
2.656021250E0,-7.223083037E0,-5.760057056E-1,2.934431022E0,7.817646485E0
2.666046250E0,-9.317530541E0,-2.361058903E-1,2.990869517E0,9.788637384E0
2.676072250E0,-1.075700452E1,5.473239434E-1,3.046998110E0,1.119361011E1
2.686097250E0,-1.142388648E1,1.539830328E0,2.916056732E0,1.189031735E1
2.696123250E0,-1.189894820E1,2.415963088E0,3.157226603E0,1.254551417E1
2.706148250E0,-1.215668879E1,3.174262174E0,3.557853262E0,1.305830550E1
2.716173250E0,-1.228954922E1,3.641894415E0,3.672278009E0,1.333349319E1
2.726199250E0,-1.261130980E1,3.871743200E0,3.142225279E0,1.356130930E1
2.736224708E0,-1.270958746E1,4.213419399E0,1.860437109E0,1.351842235E1
2.746250708E0,-1.111613466E1,4.900892916E0,2.672532772E-1,1.215148655E1
2.756275708E0,-8.125866237E0,5.064827208E0,3.095094967E-1,9.580082091E0
2.766301708E0,-6.181748309E0,4.760285506E0,2.056069450E0,8.068565661E0
2.776326708E0,-6.289000862E0,5.094852076E0,2.695694177E0,8.530874317E0
2.786352708E0,-5.968739505E0,5.425721451E0,2.227266423E0,8.368095378E0
2.796377708E0,-5.506783741E0,5.341840219E0,1.534156483E0,7.823909522E0
2.806403708E0,-5.231845322E0,5.039380125E0,1.085088859E0,7.344724321E0
2.816428708E0,-5.019865628E0,4.650151445E0,1.145775940E0,6.937994082E0
2.826454708E0,-5.008635466E0,4.238626161E0,1.607579677E0,6.755493570E0
2.836479708E0,-5.117643937E0,3.625901695E0,1.808353182E0,6.527448491E0
2.846505708E0,-4.820279108E0,2.516400712E0,1.661492175E0,5.685764633E0
2.856530708E0,-4.360098558E0,1.276295149E0,1.616062818E0,4.821934028E0
2.866556708E0,-3.740648625E0,-4.437101126E-2,1.387116843E0,3.989801255E0
2.876581708E0,-2.761986693E0,-1.777418488E0,9.904107428E-1,3.430553951E0
2.886607708E0,3.041399986E-2,-4.515054451E0,-1.286724243E0,4.694922894E0
