"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.498980583E0,-1.525167558E0,6.696819595E0,-2.414829313E0,7.280448433E0
1.509007583E0,-4.965012971E-1,4.639042320E0,-2.024183121E0,5.085719663E0
1.519034583E0,-1.047998216E0,-2.441292057E0,-1.759580387E0,3.186585995E0
1.529061583E0,1.702681789E-1,-8.218979053E0,-2.031833326E0,8.468113992E0
1.539087583E0,2.669925498E0,-6.220880799E0,-1.505448115E0,6.935000657E0
1.549114583E0,1.854525720E0,-3.292834352E0,-7.370720847E-1,3.850363486E0
1.559141583E0,-6.644935935E-1,-1.357825216E0,-5.771419658E-1,1.618126664E0
1.569168583E0,-1.856631010E0,3.221312964E-1,-8.912565833E-1,2.084510873E0
1.579194583E0,-1.749941106E0,1.050716586E0,-9.915819401E-1,2.269258461E0
1.589221583E0,-1.378451123E0,9.258820403E-1,-7.957067207E-1,1.841340337E0
1.599248583E0,-9.988329260E-1,4.602045232E-1,-6.935728202E-1,1.300191784E0
1.609275583E0,-4.261477080E-1,-2.157376993E-1,-7.744765770E-1,9.099223001E-1
1.619302583E0,1.334275043E-1,-7.842507827E-1,-7.152180431E-1,1.069761206E0
1.629328583E0,2.306377204E-1,-1.008092138E0,-7.979297590E-1,1.306191187E0
1.639355583E0,1.049892421E-1,-1.216805577E0,-8.221787471E-1,1.472282733E0
1.649382583E0,2.574076258E-1,-1.206746027E0,-6.907725155E-1,1.414093819E0
1.659409583E0,3.952946188E-1,-1.158638061E0,-5.676693668E-1,1.349425249E0
1.669435583E0,4.142084976E-1,-8.851228541E-1,-2.108926598E-1,9.997433973E-1
1.679462583E0,1.943001987E-1,-4.985289288E-1,-2.432377392E-1,5.877484647E-1
1.689489583E0,-9.664848134E-2,-4.001851934E-1,4.999193966E-2,4.147147357E-1
1.699516583E0,-6.463295835E-1,-1.725513339E-1,1.743637880E-2,6.691934852E-1
1.709543583E0,-8.029020850E-1,2.973893881E-3,-2.914363378E-1,8.541637672E-1
1.719569583E0,-9.018764426E-1,-1.160847723E-2,-6.612113321E-1,1.118354282E0
1.729596583E0,-9.646354122E-1,-1.925868183E-1,-1.010808755E0,1.410441597E0
1.739623583E0,-9.757799128E-1,-3.676764286E-1,-1.208607781E0,1.596266006E0
1.749650583E0,-1.041346350E0,-4.773777956E-1,-9.418192112E-1,1.483008836E0
1.759676583E0,-1.271600420E0,-7.364866322E-1,-1.067615039E0,1.816365068E0
1.769703583E0,-1.287000524E0,-8.457705081E-1,-6.896662223E-1,1.687405582E0
1.779730583E0,-1.273669311E0,-8.359658968E-1,-6.380972886E-1,1.651738673E0
1.789757583E0,-1.445632123E0,-8.268734765E-1,-8.342175794E-1,1.862656960E0
1.799784583E0,-1.714357436E0,-8.788487917E-1,-1.068583265E0,2.203013121E0
1.809810583E0,-1.991808696E0,-8.538402504E-1,-9.660079730E-1,2.372660207E0
1.819837583E0,-2.060189544E0,-8.148872691E-1,-5.307283759E-1,2.278177962E0
1.829864583E0,-1.938232121E0,-8.482158136E-1,-3.616551121E-1,2.146394242E0
1.839891583E0,-1.786963482E0,-7.926064539E-1,-7.092087865E-1,2.079528933E0
1.849918583E0,-1.756148656E0,-5.977438992E-1,-1.326232856E0,2.280405547E0
1.859944583E0,-2.005323073E0,-2.889185268E-1,-1.180646396E0,2.344935064E0
1.869971583E0,-2.336843829E0,-1.275470692E-1,-7.060850577E-1,2.444517016E0
1.879998583E0,-2.388911822E0,-8.276675284E-2,-8.286812894E-1,2.529913577E0
1.890025583E0,-2.343858733E0,-6.974091053E-2,-9.581070690E-1,2.533082453E0
1.900051583E0,-2.252003653E0,-9.801687598E-3,-1.092693455E0,2.503117159E0
1.910078583E0,-2.103341119E0,9.974999070E-2,-1.124747014E0,2.387268265E0
1.920105583E0,-1.965157672E0,2.347680473E-1,-7.973117083E-1,2.133697887E0
1.930132583E0,-1.896996825E0,3.746135652E-1,-2.521164438E-1,1.949998713E0
1.940159583E0,-1.732345957E0,6.359098452E-1,1.620517811E-1,1.852475270E0
1.950185583E0,-1.643069060E0,9.248383123E-1,4.190608826E-1,1.931479708E0
1.960212583E0,-1.605026783E0,1.161863970E0,6.226208782E-1,2.076943816E0
1.970238958E0,-1.593300776E0,1.370989637E0,9.278151298E-1,2.297620697E0
1.980265958E0,-1.685332004E0,1.498132079E0,1.420859078E0,2.665254999E0
1.990291958E0,-1.690182562E0,1.479814507E0,1.750026914E0,2.847659085E0
2.000318958E0,-1.593495196E0,1.620548801E0,1.332775744E0,2.634709954E0
2.010345958E0,-1.251227113E0,2.162108560E0,7.031004927E-1,2.595117148E0
2.020372958E0,-1.181418228E0,2.586402408E0,-3.403222767E-1,2.863746794E0
2.030399958E0,-8.139593160E-1,3.085560497E0,1.362985969E-2,3.191143858E0
2.040425958E0,-8.412009090E-2,4.026154132E0,1.174342220E0,4.194767328E0
2.050452958E0,2.708136468E-1,5.371746388E0,1.640247486E0,5.623114004E0
2.060479958E0,-5.303053299E-1,6.882608441E0,7.826112235E-1,6.947229881E0
2.070506958E0,-2.553343712E0,7.616793609E0,-1.857330630E0,8.245288719E0
2.080532958E0,-4.107709926E0,6.358340653E0,-5.460022388E0,9.333467800E0
2.090559958E0,-6.996221302E-1,4.942323947E0,-1.201176262E0,5.134088189E0
2.100586958E0,3.094840321E0,4.409447304E0,6.225417069E0,8.232683634E0
2.110613958E0,2.831537861E0,4.624914862E0,9.262738622E0,1.073339513E1
2.120640958E0,2.428216806E0,5.244219784E0,9.410273228E0,1.104315717E1
2.130666958E0,3.543669963E0,4.827202796E0,9.622241228E0,1.133344651E1
2.140693958E0,3.755604048E0,2.586949707E0,7.982534609E0,9.193352454E0
2.150720958E0,1.406620231E0,-3.019579346E0,1.486863910E0,3.647904082E0
2.160747958E0,-3.801237766E0,-1.120610928E1,-3.749757417E0,1.241317745E1
2.170773958E0,-7.893794925E0,-1.577716310E1,-3.792863091E0,1.804485201E1
2.180800958E0,-3.998925110E0,-1.595064063E1,-3.105860860E0,1.673501450E1
2.190827958E0,7.020891436E-1,-1.151689697E1,4.739618522E0,1.247380571E1
2.200854958E0,1.757553742E0,-5.969137700E0,5.669109464E0,8.417743293E0
2.210881958E0,1.797733030E0,-2.150093116E0,3.761814376E0,4.691054450E0
2.220907958E0,7.835571568E-1,-6.765526718E-1,2.240584041E0,2.468177907E0
2.230934958E0,-3.876404308E-1,-3.638371468E-2,-4.627755439E-1,6.047727526E-1
2.240961958E0,3.955784646E-1,9.332436848E-1,-1.258364078E0,1.615829895E0
2.250988958E0,1.648203793E0,1.041500790E0,-1.609399513E-1,1.956323415E0
2.261015958E0,1.685421759E0,-3.920230651E-1,1.120155196E0,2.061328758E0
2.271041958E0,1.940533439E0,-2.318092393E0,2.307525305E0,3.803142832E0
2.281068958E0,1.882933394E0,-3.775876345E0,3.042827291E0,5.202064808E0
2.291095958E0,1.350167995E0,-4.145698117E0,2.205079747E0,4.885912728E0
2.301122958E0,1.498270512E0,-3.135086414E0,-2.512621656E-2,3.474796782E0
2.311148958E0,1.567057596E0,-1.296608961E0,-2.418365855E0,3.159961664E0
2.321175958E0,4.453610008E-1,5.853010243E-1,-3.169728827E0,3.253936777E0
2.331202958E0,-1.137419831E0,1.864932595E0,-2.918817202E0,3.645708616E0
2.341229958E0,-2.407911765E0,2.094177362E0,-2.879525375E0,4.298288529E0
2.351256958E0,-2.385338150E0,1.860680500E0,-3.694762600E0,4.775273886E0
2.361282958E0,-1.648405522E0,1.272596201E0,-5.014154068E0,5.429409072E0
2.371309958E0,-8.400169940E-1,4.468412966E-1,-5.946218369E0,6.021860891E0
2.381336958E0,-2.958894676E-1,5.011531591E-1,-5.711460847E0,5.741035627E0
2.391363958E0,3.344081104E-2,2.484318209E-1,-5.502776059E0,5.508482642E0
2.401389958E0,5.125826750E-1,-4.586012167E-1,-5.753559630E0,5.794523664E0
2.411416958E0,9.522792222E-1,-5.483571464E-1,-5.759610913E0,5.863501441E0
2.421443958E0,1.231562488E0,2.974654019E-2,-5.358510631E0,5.498296754E0
2.431470958E0,1.251600750E0,6.418231344E-1,-5.497991282E0,5.675063833E0
2.441497958E0,1.042977211E0,1.158987724E0,-6.939104823E0,7.112118514E0
2.451523958E0,8.261672790E-1,1.764601976E0,-9.711939855E0,9.905460527E0
2.461550958E0,1.148599342E0,2.161353684E0,-1.239338174E1,1.263276063E1
2.471577958E0,1.827028312E0,2.249522679E0,-1.415734637E1,1.445091142E1
2.481604958E0,2.074288935E0,2.280902932E0,-1.442248953E1,1.474833540E1
2.491631958E0,1.337849373E0,2.143640129E0,-1.206247728E1,1.232430087E1
2.501657958E0,4.733856091E-1,1.226789698E0,-7.858244439E0,7.967503534E0
2.511684958E0,1.207016096E0,-9.200102663E-1,-2.669235234E0,3.070524952E0
2.521711958E0,2.581196047E0,-4.195265549E0,5.879837269E-1,4.960700648E0
2.531738958E0,3.605843407E0,-6.971195512E0,8.019061580E-1,7.889406000E0
2.541764958E0,3.906218091E0,-8.172232318E0,1.551634687E0,9.189749237E0
2.551791958E0,1.905753615E0,-9.274923050E0,3.111427117E0,9.966798540E0
2.561818958E0,-7.878093982E-1,-9.992220290E0,5.119630237E0,1.125503104E1
2.571845958E0,-3.153753065E0,-9.828692379E0,5.326612315E0,1.161559947E1
2.581872958E0,-5.768523239E0,-1.014179207E1,3.358058288E0,1.214118454E1
2.591898958E0,-9.543651141E0,-1.099010144E1,-3.135451865E0,1.488941453E1
2.601925958E0,-9.033122556E0,-1.153277684E1,-3.865353947E0,1.515068335E1
2.611952958E0,-4.354487278E0,-1.062604911E1,1.653105513E0,1.160203590E1
2.621979958E0,-3.331695239E0,-9.265856942E0,2.102820717E0,1.006867186E1
2.632005958E0,-4.259205144E0,-7.404539096E0,9.493422389E-2,8.542660018E0
2.642032958E0,-3.631202196E0,-5.396848485E0,-7.403697681E-1,6.546735855E0
2.652059958E0,-2.689297616E0,-3.569418762E0,1.226453483E-1,4.470806845E0
2.662086958E0,-2.131742215E0,-2.016227546E0,1.611410919E0,3.347557846E0
2.672113958E0,-1.513117031E0,-1.037408908E0,2.470860257E0,3.077481243E0
2.682139958E0,-1.243004904E0,-2.021323979E-2,2.445751144E0,2.743568556E0
2.692166958E0,-1.017200931E0,4.186132783E-1,2.488189065E0,2.720481508E0
2.702193958E0,2.881807543E-2,-2.830134237E-1,3.523981218E0,3.535444909E0
2.712220958E0,2.668101752E0,-5.747087932E-1,2.750892770E0,3.875108797E0
2.722246958E0,2.992748812E0,-4.452789205E-1,1.233616322E0,3.267510980E0
2.732273958E0,2.670667802E0,1.938001156E-1,1.538719357E0,3.088313821E0
2.742300958E0,2.534499598E0,1.489184670E0,2.411970609E0,3.802494104E0
2.752327958E0,2.491095132E0,2.541433811E0,4.112448510E0,5.438444035E0
2.762354958E0,2.802930066E0,3.406070945E0,5.429836721E0,6.995774658E0
2.772380958E0,3.093295194E0,4.254537020E0,6.496938960E0,8.359412435E0
2.782407958E0,2.699400435E0,4.866760379E0,6.623633505E0,8.651279680E0
2.792434958E0,2.033640262E0,5.441748084E0,6.033625472E0,8.375735864E0
2.802461958E0,2.216372329E0,5.718698530E0,5.782059544E0,8.428999451E0
2.812488958E0,2.546320914E0,6.104261007E0,5.795589416E0,8.794009854E0
2.822514958E0,2.549019696E0,6.319085371E0,6.041708663E0,9.106623134E0
2.832541958E0,2.445123737E0,6.352247270E0,6.009078861E0,9.079576214E0
2.842568958E0,2.188044762E0,6.445201042E0,5.190370436E0,8.559678827E0
2.852595958E0,1.723550136E0,6.768267308E0,4.031520122E0,8.064317821E0
2.862621958E0,1.205592372E0,7.531667504E0,2.820772260E0,8.132418122E0
2.872648958E0,-6.356288865E-1,8.161506186E0,9.829666525E-1,8.245024605E0
2.882675958E0,-1.743845237E0,8.934054351E0,-9.977276561E-1,9.157171170E0
2.892702958E0,-1.958260881E0,9.575932449E0,-2.599943098E0,1.011399882E1
2.902729958E0,-1.657805505E0,9.948041067E0,-3.745278450E0,1.075820389E1
2.912755958E0,-1.524910573E0,9.621954714E0,-4.133759272E0,1.058278463E1
2.922782958E0,-3.007949819E0,7.672110608E0,-5.449852325E0,9.879773968E0
2.932809958E0,-4.600020049E0,3.028962373E0,-9.864579080E0,1.129799619E1
2.942836958E0,-6.251112074E0,-4.084109395E0,-1.852464460E1,1.997295194E1
2.952862958E0,-6.326230084E0,-1.168786605E1,-1.443396294E1,1.962056793E1
2.962889958E0,1.616529425E0,-1.448538452E1,9.619270842E0,1.746338752E1
2.972917500E0,6.247484461E0,-1.271537621E1,3.188043242E1,3.488658518E1
2.982944500E0,3.106281568E0,-9.290148030E0,2.537057755E1,2.719599310E1
2.992971500E0,2.037605551E-1,-8.385176218E0,4.661670460E0,9.596034079E0
3.002997500E0,8.135329370E0,-9.517652666E0,-1.138199586E1,1.692096705E1
3.013024500E0,8.602179254E0,-8.930384638E0,7.973757938E0,1.474211903E1
3.023051500E0,5.613010692E0,-6.082269044E0,1.625027184E1,1.823653532E1
3.033078500E0,7.017741687E0,-4.246718123E0,1.118875825E1,1.387341430E1
3.043104500E0,9.336771973E0,-6.401644548E0,4.245788416E0,1.209061963E1
3.053131500E0,8.894022558E0,-9.178345758E0,-3.146151392E-1,1.278454734E1
3.063158500E0,6.270724220E0,-9.151331622E0,7.561853170E-1,1.111938258E1
3.073185500E0,5.455019510E0,-6.894422155E0,1.520168481E0,8.921950847E0
3.083212500E0,5.289689487E0,-4.129707152E0,2.442778419E0,7.141600831E0
3.093238500E0,4.713732314E0,-1.836104068E0,3.719768218E0,6.279110292E0
3.103265500E0,3.198401527E0,-7.006660044E-2,4.684740064E0,5.672871506E0
3.113292500E0,1.565621227E0,9.891968608E-1,4.202016159E0,4.592016992E0
3.123319500E0,-4.278866699E-1,2.139691504E0,1.199694870E0,2.490107330E0
3.133346500E0,-2.378960592E0,2.602566451E0,-2.089507776E0,4.098639820E0
3.143372500E0,-3.790724764E0,2.772477182E0,-2.635144798E0,5.385184497E0
3.153399500E0,-3.309758240E0,3.092843789E0,-1.663231722E0,4.825611057E0
3.163426500E0,-1.644334836E0,2.984265672E0,-1.253788632E0,3.630656220E0
3.173453500E0,-2.600473148E-1,2.710028919E0,-1.512414488E0,3.114366538E0
3.183479500E0,-1.056928083E-2,2.405759697E0,-2.666932016E0,3.591701241E0
3.193506500E0,-1.894024247E-1,1.880554016E0,-3.481682460E0,3.961624596E0
