"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.031775833E0,1.106927917E0,-4.235816574E0,1.513619015E0,4.632329218E0
2.041801833E0,7.400370616E-1,-4.310420614E0,1.772151901E0,4.718887907E0
2.051828833E0,5.500782743E-1,-4.271648312E0,2.137557855E0,4.808192903E0
2.061854833E0,1.740309718E-1,-3.944864970E0,1.441797665E0,4.203692058E0
2.071881833E0,-3.012029421E-1,-3.259953119E0,2.938670254E-1,3.287000970E0
2.081907833E0,-5.665191829E-1,-2.359990616E0,-4.443772799E-1,2.467381377E0
2.091934833E0,-2.076854986E-1,-1.822571856E0,-1.073703745E0,2.125497864E0
2.101960833E0,4.255322886E-1,-8.842644829E-1,-1.465667168E0,1.763854204E0
2.111987833E0,8.943518069E-1,7.649602336E-1,-1.712682794E0,2.078054779E0
2.122013833E0,8.182842091E-1,1.235620748E0,-1.711913885E0,2.264287267E0
2.132040833E0,3.208568957E-1,9.862510335E-1,-1.789997018E0,2.068750728E0
2.142066833E0,-1.070373756E-1,6.368307817E-1,-1.652375781E0,1.774078963E0
2.152092833E0,-4.326141438E-1,1.018294945E0,-1.224020457E0,1.649941111E0
2.162119833E0,-1.072258898E0,1.697601655E0,-8.537946421E-1,2.181869798E0
2.172145833E0,-8.773893267E-1,2.257095993E0,-3.042984581E-1,2.440674477E0
2.182172833E0,-3.090724173E-1,2.994239852E0,5.622074461E-1,3.062201049E0
2.192198833E0,3.130096400E-1,2.562142895E0,1.145733840E0,2.824049802E0
2.202225833E0,6.839409211E-1,1.586458949E0,1.466072381E0,2.265832167E0
2.212251833E0,1.166604307E0,6.389176530E-1,1.707282890E0,2.164254200E0
2.222278833E0,1.338818257E0,-6.676368374E-1,1.797766213E0,2.338832322E0
2.232304833E0,1.485916953E0,-1.464234601E0,1.952857761E0,2.857548879E0
2.242330833E0,1.103669263E0,-2.128484731E0,1.964485534E0,3.099634899E0
2.252357833E0,6.043456981E-1,-2.291346644E0,1.546760448E0,2.829835869E0
2.262383833E0,3.120109355E-1,1.019462049E-1,1.063902130E0,1.113387442E0
2.272410833E0,3.329522122E0,1.019232838E1,3.704304671E-1,1.072876946E1
2.282436833E0,-3.538834316E-1,-3.189521652E-1,-8.026274121E-1,9.333674140E-1
2.292463833E0,-7.984147856E-1,-2.360306951E0,-6.443643343E-1,2.573658965E0
2.302489833E0,-8.357524735E-1,-3.358527235E0,-3.195550863E-1,3.475673005E0
2.312516833E0,-5.805729657E-1,-2.343743543E0,-3.866576600E-1,2.445343107E0
2.322542833E0,4.399041599E-1,-5.161699784E-1,-4.905299377E-1,8.369986477E-1
2.332569833E0,-1.363886440E-1,-2.536381817E-1,-2.558999578E-1,3.852518369E-1
2.342595833E0,-1.259940195E0,-4.120807689E-1,1.982625644E-1,1.340361108E0
2.352621833E0,-2.141137813E0,-2.839893240E-1,5.488290898E-1,2.228527415E0
2.362648833E0,-2.818155338E0,-1.229488188E-1,7.721796446E-1,2.924615757E0
2.372674833E0,-3.413904168E0,1.562159675E-1,7.681827803E-1,3.502748903E0
2.382701833E0,-3.159119639E0,6.897638708E-1,5.629243147E-1,3.282178374E0
2.392727833E0,-1.983079973E0,1.482543987E0,2.881472790E-1,2.492703694E0
2.402754833E0,-6.274614957E-1,2.167492676E0,1.992263317E-2,2.256574692E0
2.412780833E0,-3.072934020E-1,1.539705198E0,1.808602273E-1,1.580453021E0
2.422807833E0,-1.502661332E-1,-4.299130225E-1,1.664152658E-1,4.848702491E-1
2.432833833E0,-8.488098177E-1,-3.610694842E0,3.481068210E-1,3.725422621E0
2.442860833E0,-3.569078454E0,-7.248566372E0,-1.266273022E-2,8.079616068E0
2.452886833E0,8.333342113E-2,-5.110354798E0,-9.091937944E-2,5.111842814E0
2.462912833E0,1.702578805E0,-1.401990990E0,-5.178317571E-1,2.265502825E0
2.472939833E0,2.124154721E0,-2.834671676E-1,-1.442766695E0,2.583401372E0
2.482965833E0,3.375414578E0,4.749108553E-2,-1.863075081E0,3.855739583E0
2.492992833E0,4.116267619E0,4.750815940E-1,-2.283340051E0,4.731067894E0
2.503018833E0,4.030321150E0,1.173363689E0,-1.800491016E0,4.567498092E0
2.513045833E0,3.974350140E0,2.781887106E0,-6.129256099E-2,4.851609185E0
2.523071833E0,4.647141590E0,3.917721026E0,2.565313840E0,6.597370544E0
2.533098833E0,2.364180585E0,4.100300335E0,2.621963712E0,5.410776874E0
2.543124833E0,1.615416116E-1,3.551238599E0,2.361774602E0,4.267946877E0
2.553150833E0,3.223751545E0,4.304880377E0,4.963820651E0,7.318748837E0
2.563177833E0,1.519423984E0,4.634027748E0,1.767578647E0,5.187214733E0
2.573203833E0,-2.071006016E0,2.231680486E0,-1.800769197E0,3.537263548E0
2.583230833E0,-2.042606674E0,-1.195356821E0,-1.831958684E0,2.992856925E0
2.593256833E0,-1.256449699E0,-3.113268698E0,-8.725587957E-1,3.468784612E0
