"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.147510583E0,-8.703287407E-1,9.100547969E-2,-8.270418763E-2,8.789733198E-1
2.157536583E0,-4.403774189E-1,-8.050329566E-2,-2.534896624E-1,5.144609418E-1
2.167563583E0,4.813164800E-2,-3.039558113E-2,-3.922557843E-1,3.963649167E-1
2.177590583E0,3.610593539E-1,1.801404351E-1,-4.107996440E-1,5.758218308E-1
2.187616583E0,1.549612281E-1,4.883056569E-1,-4.677070856E-1,6.936896386E-1
2.197643583E0,-3.125468329E-1,5.024506563E-1,-4.428353691E-1,7.390841284E-1
2.207670583E0,-8.037503698E-1,4.452034914E-1,-4.680392075E-1,1.031155423E0
2.217696583E0,-9.789911306E-1,-2.059506297E-2,-3.724536037E-1,1.047649501E0
2.227723583E0,-8.765189686E-1,-4.121246231E-1,-3.502037787E-1,1.029939267E0
2.237750583E0,-6.475738710E-1,-6.289791405E-1,-2.273537596E-1,9.309438273E-1
2.247776583E0,-4.029924417E-1,-4.612032276E-1,-1.167326256E-1,6.234884370E-1
2.257803583E0,-5.516608232E-1,-4.797096652E-1,-3.706665119E-2,7.320006580E-1
2.267830583E0,-7.424051839E-1,-3.611193609E-1,1.494201142E-2,8.257093397E-1
2.277856583E0,-6.778188863E-1,-7.823176932E-1,-2.548918247E-2,1.035427020E0
2.287883583E0,-4.282097286E-1,-1.017618422E0,-2.367210174E-1,1.129135804E0
2.297910583E0,5.197206270E-2,-1.144305950E0,-5.440493930E-1,1.268119452E0
2.307936583E0,4.150894538E-1,-9.160610569E-1,-8.706761384E-1,1.330242103E0
2.317963583E0,7.864759406E-1,-5.924083149E-1,-1.202207346E0,1.553960913E0
2.327990583E0,1.065651252E0,-3.177844763E-1,-1.569355259E0,1.923402062E0
2.338016583E0,1.357499526E0,-7.652818304E-1,-1.798401221E0,2.379644552E0
2.348043583E0,1.767638727E0,-1.094627421E0,-1.714299549E0,2.694731676E0
2.358070583E0,2.263116725E0,-1.393733552E0,-1.668292487E0,3.138055185E0
2.368096583E0,2.567260378E0,-1.458019010E0,-1.508752523E0,3.315566235E0
2.378123583E0,2.543950745E0,-1.620775673E0,-1.156165419E0,3.230374228E0
2.388150583E0,2.171347160E0,-1.201031544E0,-9.595374441E-1,2.660439318E0
2.398176583E0,1.559888617E0,-7.596182173E-1,-7.464964807E-1,1.888790441E0
2.408203583E0,1.088873177E0,8.640781403E-1,-7.043006337E-1,1.558305236E0
2.418230583E0,1.053852448E-1,2.636477378E0,-1.613200021E-1,2.643509629E0
2.428256583E0,-1.099610199E0,3.362098714E0,1.009298126E-1,3.538790356E0
2.438283583E0,-1.845635321E0,3.815457902E0,1.507410733E-1,4.241086136E0
2.448310583E0,-2.329695607E0,3.848278908E0,1.518770412E-2,4.498551194E0
2.458337583E0,-2.468629837E0,3.834318096E0,-3.361106734E-1,4.572646817E0
2.468363583E0,-2.375832916E0,3.661885461E0,-5.075501592E-1,4.394495914E0
2.478390583E0,-2.087474260E0,3.346493080E0,-3.898597415E-1,3.963401991E0
2.488417583E0,-2.013253944E0,2.845760921E0,-2.548883164E-1,3.495213114E0
2.498443583E0,-1.881330819E0,2.981312828E0,-2.347496286E-1,3.533092019E0
2.508470583E0,-1.994875415E0,3.287555485E0,1.492994423E-1,3.848355404E0
2.518497583E0,-2.043365204E0,3.551620422E0,5.863447523E-1,4.139220838E0
2.528523583E0,-1.785961270E0,3.605089116E0,1.056319242E0,4.159583577E0
2.538550583E0,-1.325778381E0,2.755420269E0,1.452512834E0,3.385235990E0
2.548577583E0,-5.189220435E-1,1.032790192E0,1.685973297E0,2.044123682E0
2.558603583E0,2.188914681E-1,-1.408165065E0,1.857412491E0,2.341115864E0
2.568630583E0,2.678496201E-1,-4.539964174E0,1.359101079E0,4.746596029E0
2.578657583E0,8.479982972E-2,-7.893628280E0,-3.596505404E-2,7.894165688E0
2.588683583E0,8.514262274E-2,-9.691302692E0,-2.041524940E0,9.904363746E0
2.598710583E0,2.701666524E-1,-7.938589860E0,-2.549119391E0,8.342194475E0
2.608737583E0,5.920130432E-2,-2.731737292E0,-7.169399750E-1,2.824871033E0
