"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.398115708E0,5.038392969E-1,-4.695403047E0,-5.397944838E-1,4.753108656E0
1.408142708E0,-5.040332052E-1,-2.087385821E0,-2.379699826E-2,2.147509100E0
1.418169708E0,-1.017936803E0,-6.627842331E-1,-8.721239090E-1,1.495352262E0
1.428196708E0,-5.433560959E-1,-4.215082347E-2,-1.179738908E0,1.299537006E0
1.438223708E0,-4.197935387E-2,-4.193272233E-2,-9.324776995E-1,9.343635692E-1
1.448250708E0,7.615508683E-2,-4.215854180E-1,-4.501526479E-1,6.214268004E-1
1.458276708E0,-2.265625765E-1,-6.892341131E-1,-7.911201648E-1,1.073426932E0
1.468303708E0,-6.754006972E-1,-1.003778062E0,-9.212334307E-1,1.520660230E0
1.478330708E0,-9.576516440E-1,-1.107425222E0,-5.150110602E-2,1.464970873E0
1.488357708E0,-5.097306591E-1,-1.046339945E0,8.885230100E-1,1.464283362E0
1.498384708E0,-4.850420335E-1,-7.053268200E-1,5.184319738E-1,1.000761414E0
1.508411708E0,-1.217426844E-1,-5.834030181E-1,1.245470090E-1,6.088450708E-1
1.518438708E0,1.447161754E-1,-5.681347686E-1,-3.693614499E-1,6.929269568E-1
1.528464708E0,5.366513861E-1,-3.612099928E-1,-7.480366373E-1,9.889520614E-1
1.538491708E0,6.627410368E-1,-4.531463492E-1,-1.170435988E0,1.419326494E0
1.548518708E0,6.927410538E-1,-5.218470401E-1,-1.069066318E0,1.376632592E0
1.558545708E0,8.028801580E-1,-4.724316359E-1,-5.464981703E-1,1.080031689E0
1.568572708E0,9.172496496E-1,-4.077456433E-1,-2.851643220E-1,1.043514312E0
1.578599708E0,9.047582428E-1,-2.383465433E-1,-1.498977587E-1,9.475578561E-1
1.588625708E0,5.818081900E-1,-2.030299455E-1,8.067315727E-2,6.214741242E-1
1.598652708E0,2.876925118E-1,-2.584925401E-1,2.912009874E-1,4.841315831E-1
1.608679708E0,1.632688791E-2,-2.151091236E-1,3.705573517E-1,4.287787929E-1
1.618706708E0,-2.237109625E-1,-1.001411694E-1,4.284687603E-1,4.936196178E-1
1.628733708E0,-1.806038269E-1,9.856534481E-2,5.230112207E-1,5.620263397E-1
1.638760708E0,-3.418625794E-1,3.822395039E-1,5.694898608E-1,7.663522448E-1
1.648787708E0,-6.831685039E-1,8.467312056E-1,5.552539372E-1,1.221466280E0
1.658813708E0,-7.851876529E-1,1.439796163E0,4.910529712E-1,1.711918708E0
1.668840708E0,-1.043089917E0,1.732221850E0,7.066164234E-1,2.141946750E0
1.678867708E0,-1.049529748E0,2.023303846E0,7.269799367E-1,2.392440380E0
1.688894708E0,-1.106145121E0,2.204110279E0,6.713059652E-1,2.555838580E0
1.698921708E0,-1.154005458E0,2.118663747E0,5.095070761E-1,2.465778200E0
1.708948708E0,-1.136102307E0,1.950997762E0,3.233723679E-1,2.280721466E0
1.718974708E0,-1.100318809E0,1.647809690E0,1.852856925E-1,1.990052523E0
1.729001708E0,-9.807360859E-1,1.298181862E0,-3.046747264E-1,1.655278257E0
1.739028708E0,-9.682255295E-1,1.028464422E0,-9.128129286E-1,1.681792849E0
